Currency,EventName,TimeWindow_Slot,Volatility_Mean,Volatility_Median,Volatility_Std,Volatility_Min,Volatility_Max,Sample_Count
JPY,民間非住宅投資前期比,15-21_JST,12.466938775510206,8.860000000000127,9.41972491726837,2.8300000000001546,42.48999999999978,49
JPY,民間非住宅投資前期比,21-24_JST,7.867142857142834,5.559999999999945,6.065790344217281,1.6000000000001364,28.769999999999982,49
JPY,求人求職者比率,00-03_JST,10.674285714285718,7.860000000000014,7.579006391882711,1.8900000000001,38.559999999999945,70
JPY,求人求職者比率,03-06_JST,8.598714285714296,7.394999999999982,5.648545771919905,2.009999999999991,32.55000000000018,70
JPY,求人求職者比率,07-09_JST,7.407031250000031,5.7650000000001,6.064548211934701,0.0,33.54999999999973,64
JPY,求人求職者比率,09-12_JST,7.4733333333333345,5.4900000000002365,6.138121878561739,1.259999999999991,31.679999999999836,69
JPY,求人求職者比率,12-15_JST,13.64304347826086,10.97999999999979,10.704029382096603,2.660000000000082,64.29999999999973,69
JPY,求人求職者比率,15-21_JST,14.085507246376833,11.940000000000055,8.579608268897891,3.660000000000082,37.0,69
JPY,求人求職者比率,21-24_JST,8.672463768115934,7.089999999999918,6.8273214982583,1.4700000000002547,29.84999999999991,69
JPY,海の日,00-03_JST,9.099999999999795,9.099999999999795,0.2545584412270864,8.919999999999845,9.279999999999745,2
JPY,海の日,03-06_JST,10.574999999999818,10.574999999999818,4.716402230514324,7.239999999999782,13.909999999999854,2
JPY,海の日,07-09_JST,5.019999999999868,5.019999999999868,2.5880108191428217,3.189999999999827,6.849999999999909,2
JPY,海の日,09-12_JST,4.568333333333385,4.904999999999973,2.1794257653489715,1.3500000000001364,6.700000000000273,6
JPY,海の日,12-15_JST,9.881666666666774,9.25500000000011,6.681336443157787,2.8200000000001637,20.600000000000364,6
JPY,海の日,15-21_JST,14.934999999999945,9.579999999999927,11.612274109751269,5.120000000000118,30.039999999999964,6
JPY,海の日,21-24_JST,8.12166666666667,6.225000000000136,6.469390749264273,2.1299999999998818,18.9699999999998,6
JPY,消費者信頼感指数（Consumer Confidence Index）,00-03_JST,9.697868852459031,6.769999999999982,9.462928566209339,2.3299999999999272,54.590000000000146,61
JPY,消費者信頼感指数（Consumer Confidence Index）,03-06_JST,8.597868852459017,6.559999999999945,5.128436121195275,2.3099999999999454,24.1400000000001,61
JPY,消費者信頼感指数（Consumer Confidence Index）,07-09_JST,8.063793103448273,6.024999999999864,6.919989054749023,0.0,31.679999999999836,58
JPY,消費者信頼感指数（Consumer Confidence Index）,09-12_JST,25.159041095890384,6.399999999999636,143.78029377572713,1.240000000000009,1235.6299999999999,73
JPY,消費者信頼感指数（Consumer Confidence Index）,12-15_JST,31.21972602739724,12.159999999999854,143.50445386983446,2.269999999999982,1236.61,73
JPY,消費者信頼感指数（Consumer Confidence Index）,15-21_JST,31.669726027397285,12.170000000000073,137.99773344528165,3.3500000000001364,1189.9099999999999,73
JPY,消費者信頼感指数（Consumer Confidence Index）,21-24_JST,24.7591780821918,5.7000000000000455,137.2654970177768,2.509999999999991,1178.69,73
JPY,生鮮食品を除く全国消費者物価指数前年比,00-03_JST,10.802222222222209,9.424999999999955,9.543683881731862,1.9600000000000364,64.26999999999998,72
JPY,生鮮食品を除く全国消費者物価指数前年比,03-06_JST,9.634722222222226,8.335000000000036,5.769377385360618,1.4200000000000728,33.809999999999945,72
JPY,生鮮食品を除く全国消費者物価指数前年比,07-09_JST,7.434366197183103,5.779999999999745,6.725215606186797,0.0,53.940000000000055,71
JPY,生鮮食品を除く全国消費者物価指数前年比,09-12_JST,9.736428571428567,7.3700000000000045,8.224771709217073,0.0,44.63000000000011,70
JPY,生鮮食品を除く全国消費者物価指数前年比,12-15_JST,12.836285714285717,11.07000000000005,8.545500243399331,1.6700000000000728,43.33000000000038,70
JPY,生鮮食品を除く全国消費者物価指数前年比,15-21_JST,15.494571428571394,11.259999999999991,12.013934383826253,3.269999999999982,73.84000000000015,70
JPY,生鮮食品を除く全国消費者物価指数前年比,21-24_JST,9.411428571428564,5.710000000000036,10.251848936911763,1.3599999999999,61.11000000000013,70
JPY,秋分の日,00-03_JST,4.992500000000177,4.605000000000246,1.4140338279782685,3.75,7.010000000000218,4
JPY,秋分の日,03-06_JST,5.377499999999941,4.694999999999936,3.9933058568893136,1.2899999999999636,10.829999999999927,4
JPY,秋分の日,07-09_JST,4.477499999999964,3.4700000000000273,2.2504425490704216,3.1399999999998727,7.829999999999927,4
JPY,秋分の日,09-12_JST,6.278000000000065,3.3100000000004,6.8366929139753,2.2100000000000364,18.420000000000073,5
JPY,秋分の日,12-15_JST,13.079999999999973,9.090000000000146,10.77412641470286,3.7899999999999636,30.529999999999745,5
JPY,秋分の日,15-21_JST,20.234000000000016,26.360000000000127,11.737315706753437,4.900000000000091,31.09999999999991,5
JPY,秋分の日,21-24_JST,8.673999999999978,4.700000000000273,8.54925610798963,3.1399999999998727,23.73999999999978,5
JPY,稼働率,00-03_JST,9.451320754716962,8.549999999999955,6.7010329392438095,1.9800000000000182,34.840000000000146,53
JPY,稼働率,03-06_JST,8.844150943396214,7.429999999999836,4.931819930100049,2.6299999999998818,22.41000000000031,53
JPY,稼働率,07-09_JST,7.738800000000006,7.3250000000000455,3.833851178272684,1.1800000000000637,16.940000000000055,50
JPY,稼働率,09-12_JST,7.607083333333334,6.545000000000073,4.888411544620305,1.1700000000000728,24.659999999999854,72
JPY,稼働率,12-15_JST,11.48736111111111,8.450000000000045,7.956302133680566,1.4500000000000455,31.34999999999991,72
JPY,稼働率,15-21_JST,15.519861111111092,13.519999999999982,9.9976389456451,2.8899999999998727,41.73999999999978,72
JPY,稼働率,21-24_JST,8.462361111111088,6.4500000000000455,5.891344209953829,1.5599999999999454,28.769999999999982,72
JPY,第3次産業活動指数（Tertiary Industry Activity Index）前月比,00-03_JST,9.674237288135624,7.4099999999998545,9.807826959467704,1.7999999999999545,64.26999999999998,59
JPY,第3次産業活動指数（Tertiary Industry Activity Index）前月比,03-06_JST,8.716949152542384,7.25,5.5403785051320025,1.4300000000000637,23.420000000000073,59
JPY,第3次産業活動指数（Tertiary Industry Activity Index）前月比,07-09_JST,7.15140350877192,6.099999999999909,4.293337212886834,0.0,22.310000000000173,57
