Currency,Indicator,Time_Slot,Mean_Volatility,Median_Volatility,Std_Volatility,Min_Volatility,Max_Volatility,Sample_Count,Mean_Vol_S,Median_Vol_S,Count_S,Mean_Vol_M,Median_Vol_M,Count_M,Mean_Vol_L,Median_Vol_L,Count_L,Lower_Bound_S_M,Upper_Bound_M_L
ZAR,PPI前年比,03_06_JST,12.221666666666616,10.194999999999936,8.508718345249614,4.289999999999964,36.09999999999991,12,6.090000000000032,6.065000000000055,4,10.187499999999886,10.194999999999936,4,20.387499999999932,16.029999999999973,4,8.758999999999883,11.710199999999888
ZAR,PPI前年比,07_09_JST,7.994999999999966,6.4099999999998545,4.865969958432124,3.369999999999891,19.129999999999654,12,3.9799999999999045,3.994999999999891,4,6.427500000000009,6.4099999999998545,4,13.577499999999986,13.495000000000346,4,5.486100000000106,7.205799999999991
ZAR,PPI前年比,09_12_JST,12.02666666666668,9.9699999999998,8.460086323794988,4.5,29.54000000000042,12,4.822499999999991,4.559999999999945,4,9.337499999999864,9.9699999999998,4,21.920000000000186,22.810000000000173,4,6.41339999999997,11.069599999999957
ZAR,PPI前年比,12_15_JST,19.687500000000075,16.14500000000021,10.918431559856616,5.679999999999836,42.039999999999964,12,9.967499999999973,10.724999999999909,4,16.22750000000019,16.14500000000021,4,32.867500000000064,32.1400000000001,4,14.4662000000001,19.22260000000027
ZAR,PPI前年比,15_21_JST,23.405833333333288,22.980000000000018,12.402268456971454,8.639999999999873,51.039999999999964,12,10.624999999999886,10.554999999999836,4,22.93999999999994,22.980000000000018,4,36.65250000000003,34.03500000000008,4,17.078099999999935,26.52319999999988
ZAR,PPI前年比,21_24_JST,10.132500000000013,8.275000000000091,7.528642428630894,2.7399999999997817,30.139999999999873,12,4.052500000000009,4.315000000000055,4,8.267500000000041,8.275000000000091,4,18.077499999999986,14.9849999999999,4,6.270100000000134,10.135399999999965
EUR,5年BTP入札,00_03_JST,12.20599999999995,7.029999999999973,14.877203440909883,3.3900000000003274,53.409999999999854,10,4.0733333333334185,3.8200000000001637,3,6.86333333333323,6.629999999999654,3,22.312499999999886,12.819999999999936,4,6.484399999999746,10.033799999999848
EUR,5年BTP入札,03_06_JST,11.039999999999964,8.819999999999936,6.037155327175543,4.289999999999964,22.860000000000127,10,5.883333333333364,5.5300000000002,3,8.526666666666642,8.400000000000091,3,16.792499999999905,16.5949999999998,4,7.936700000000051,11.007199999999886
EUR,5年BTP入札,07_09_JST,7.967000000000008,6.7999999999999545,3.4158130641020126,3.649999999999636,13.870000000000346,10,4.746666666666594,4.559999999999945,3,6.619999999999891,6.559999999999945,3,11.392500000000155,11.850000000000136,4,6.253099999999777,7.942399999999998
EUR,5年BTP入札,09_12_JST,11.190999999999985,10.014999999999873,6.91095820659723,4.119999999999891,22.0,10,4.416666666666667,4.539999999999964,3,8.566666666666606,9.4699999999998,3,18.24000000000001,19.220000000000027,4,5.637600000000075,12.40239999999998
EUR,5年BTP入札,12_15_JST,20.598000000000003,18.394999999999982,10.617351416954806,5.799999999999727,36.5,10,9.086666666666588,8.7199999999998,3,17.42333333333333,17.140000000000327,3,31.612500000000068,32.1400000000001,4,15.397800000000025,25.308800000000048
EUR,5年BTP入札,15_21_JST,20.46300000000001,22.980000000000018,8.332778714877227,8.639999999999873,31.730000000000018,10,10.223333333333358,10.309999999999945,3,20.29333333333337,22.230000000000018,3,28.269999999999982,27.585000000000036,4,14.824000000000078,26.03299999999985
EUR,5年BTP入札,21_24_JST,10.311000000000103,7.920000000000073,10.783491961739031,2.8200000000001637,39.95000000000027,10,3.923333333333479,4.110000000000127,3,7.053333333333285,7.910000000000309,3,17.545000000000186,10.805000000000064,4,5.305599999999722,8.578600000000316
EUR,10年BTP入札,00_03_JST,12.20599999999995,7.029999999999973,14.877203440909883,3.3900000000003274,53.409999999999854,10,4.0733333333334185,3.8200000000001637,3,6.86333333333323,6.629999999999654,3,22.312499999999886,12.819999999999936,4,6.484399999999746,10.033799999999848
EUR,10年BTP入札,03_06_JST,11.039999999999964,8.819999999999936,6.037155327175543,4.289999999999964,22.860000000000127,10,5.883333333333364,5.5300000000002,3,8.526666666666642,8.400000000000091,3,16.792499999999905,16.5949999999998,4,7.936700000000051,11.007199999999886
EUR,10年BTP入札,07_09_JST,7.967000000000008,6.7999999999999545,3.4158130641020126,3.649999999999636,13.870000000000346,10,4.746666666666594,4.559999999999945,3,6.619999999999891,6.559999999999945,3,11.392500000000155,11.850000000000136,4,6.253099999999777,7.942399999999998
EUR,10年BTP入札,09_12_JST,11.190999999999985,10.014999999999873,6.91095820659723,4.119999999999891,22.0,10,4.416666666666667,4.539999999999964,3,8.566666666666606,9.4699999999998,3,18.24000000000001,19.220000000000027,4,5.637600000000075,12.40239999999998
EUR,10年BTP入札,12_15_JST,20.598000000000003,18.394999999999982,10.617351416954806,5.799999999999727,36.5,10,9.086666666666588,8.7199999999998,3,17.42333333333333,17.140000000000327,3,31.612500000000068,32.1400000000001,4,15.397800000000025,25.308800000000048
EUR,10年BTP入札,15_21_JST,20.46300000000001,22.980000000000018,8.332778714877227,8.639999999999873,31.730000000000018,10,10.223333333333358,10.309999999999945,3,20.29333333333337,22.230000000000018,3,28.269999999999982,27.585000000000036,4,14.824000000000078,26.03299999999985
EUR,10年BTP入札,21_24_JST,10.311000000000103,7.920000000000073,10.783491961739031,2.8200000000001637,39.95000000000027,10,3.923333333333479,4.110000000000127,3,7.053333333333285,7.910000000000309,3,17.545000000000186,10.805000000000064,4,5.305599999999722,8.578600000000316
BRL,FGV IGP-Mインフレ指数前月比,00_03_JST,15.915833333333353,10.849999999999909,14.888392341524003,3.3900000000003274,53.409999999999854,12,5.092499999999973,5.1749999999999545,4,10.572500000000105,10.849999999999909,4,32.08249999999998,30.3900000000001,4,7.134000000000055,13.414800000000197
BRL,FGV IGP-Mインフレ指数前月比,03_06_JST,12.094999999999951,10.179999999999836,5.563554292323943,5.5300000000002,22.860000000000127,12,7.0,7.264999999999873,4,10.537499999999909,10.179999999999836,4,18.747499999999945,18.019999999999754,4,8.229800000000077,14.091999999999945
BRL,FGV IGP-Mインフレ指数前月比,07_09_JST,12.37833333333333,6.764999999999873,16.31963838354563,3.649999999999636,63.2199999999998,12,4.990000000000009,5.1400000000001,4,6.947499999999877,6.764999999999873,4,25.197500000000105,13.040000000000191,4,6.1748999999999254,8.907400000000063
BRL,FGV IGP-Mインフレ指数前月比,09_12_JST,12.089999999999995,10.014999999999873,6.985953439191085,4.119999999999891,22.730000000000018,12,5.410000000000082,5.105000000000018,4,10.067499999999882,10.014999999999873,4,20.792500000000018,21.7650000000001,4,7.568300000000022,13.66139999999995
BRL,FGV IGP-Mインフレ指数前月比,12_15_JST,20.324166666666617,16.310000000000173,11.16077014150529,5.799999999999727,39.65000000000009,12,10.277499999999918,10.730000000000018,4,16.684999999999945,16.310000000000173,4,34.00999999999999,35.3599999999999,4,14.24059999999984,21.215199999999754
BRL,FGV IGP-Mインフレ指数前月比,15_21_JST,19.102499999999964,18.575000000000045,8.935237825598154,8.129999999999654,31.730000000000018,12,9.699999999999932,9.474999999999909,4,18.8125,18.575000000000045,4,28.79499999999996,27.97499999999991,4,11.84600000000014,26.52319999999988
BRL,FGV IGP-Mインフレ指数前月比,21_24_JST,10.358333333333386,8.265000000000327,9.985726935193249,2.8200000000001637,39.95000000000027,12,3.875,3.9199999999998454,4,7.815000000000055,8.265000000000327,4,19.385000000000105,12.855000000000018,4,5.142399999999871,10.052199999999923
BRL,国内総生産前期比,00_03_JST,8.80499999999995,7.654999999999973,3.2889968075388536,6.279999999999745,13.63000000000011,4,,,0,,,0,,,0,,
BRL,国内総生産前期比,03_06_JST,8.5775000000001,7.3900000000001,3.9862377835077933,5.330000000000382,14.199999999999818,4,,,0,,,0,,,0,,
BRL,国内総生産前期比,07_09_JST,7.599999999999909,7.9849999999999,1.8983326016971567,4.960000000000036,9.4699999999998,4,,,0,,,0,,,0,,
BRL,国内総生産前期比,09_12_JST,8.429999999999987,7.710000000000036,1.8013605968822934,7.099999999999909,10.480000000000018,3,,,0,,,0,,,0,,
BRL,国内総生産前期比,12_15_JST,14.876666666666855,13.760000000000218,2.2711744392127926,13.38000000000011,17.490000000000236,3,,,0,,,0,,,0,,
BRL,国内総生産前期比,15_21_JST,16.66999999999992,14.400000000000091,4.185415152646226,14.109999999999673,21.5,3,,,0,,,0,,,0,,
BRL,国内総生産前期比,21_24_JST,4.766666666666727,5.410000000000309,1.4558273707186737,3.099999999999909,5.789999999999964,3,,,0,,,0,,,0,,
BRL,国内総生産前年比,00_03_JST,8.80499999999995,7.654999999999973,3.2889968075388536,6.279999999999745,13.63000000000011,4,,,0,,,0,,,0,,
BRL,国内総生産前年比,03_06_JST,8.5775000000001,7.3900000000001,3.9862377835077933,5.330000000000382,14.199999999999818,4,,,0,,,0,,,0,,
BRL,国内総生産前年比,07_09_JST,7.599999999999909,7.9849999999999,1.8983326016971567,4.960000000000036,9.4699999999998,4,,,0,,,0,,,0,,
BRL,国内総生産前年比,09_12_JST,8.429999999999987,7.710000000000036,1.8013605968822934,7.099999999999909,10.480000000000018,3,,,0,,,0,,,0,,
BRL,国内総生産前年比,12_15_JST,14.876666666666855,13.760000000000218,2.2711744392127926,13.38000000000011,17.490000000000236,3,,,0,,,0,,,0,,
BRL,国内総生産前年比,15_21_JST,16.66999999999992,14.400000000000091,4.185415152646226,14.109999999999673,21.5,3,,,0,,,0,,,0,,
BRL,国内総生産前年比,21_24_JST,4.766666666666727,5.410000000000309,1.4558273707186737,3.099999999999909,5.789999999999964,3,,,0,,,0,,,0,,
USD,国内総生産前期比,00_03_JST,13.250833333333238,8.139999999999873,13.53868092025976,5.059999999999945,53.409999999999854,12,6.387499999999932,6.524999999999864,4,8.05749999999989,8.139999999999873,4,25.30749999999989,18.809999999999945,4,7.6037999999999055,8.756999999999953
USD,国内総生産前期比,03_06_JST,9.084166666666647,7.959999999999809,4.750080302351422,3.6700000000000728,19.799999999999727,12,4.7650000000001,4.915000000000191,4,7.999999999999886,7.959999999999809,4,14.487499999999955,14.014999999999873,4,6.7128999999999,9.061800000000131
USD,国内総生産前期比,07_09_JST,9.06666666666672,7.704999999999927,4.536108330703594,3.799999999999727,19.609999999999673,12,5.055000000000064,4.830000000000155,4,7.897500000000036,7.704999999999927,4,14.24750000000006,12.945000000000164,4,6.936400000000058,9.751000000000305
USD,国内総生産前期比,09_12_JST,11.254166666666643,7.084999999999809,9.055916657917734,4.119999999999891,31.679999999999836,12,5.0750000000000455,4.995000000000118,4,7.124999999999886,7.084999999999809,4,21.5625,22.550000000000182,4,6.423099999999986,8.211999999999936
