start_time_utc_seconds	start_time_readable	start_price	start_type	end_time_utc_seconds	end_time_readable	end_price	end_type	price_difference	abs_price_difference	bars_duration
1620027120	2021.05.03 07:32:00	2018.04	peak	1620027900	2021.05.03 07:45:00	2016.32	valley	-1.72	1.72	13
1620027900	2021.05.03 07:45:00	2016.32	valley	1620029220	2021.05.03 08:07:00	2017.11	peak	0.79	0.79	22
1620029220	2021.05.03 08:07:00	2017.11	peak	1620030900	2021.05.03 08:35:00	2015.83	valley	-1.28	1.28	28
1620030900	2021.05.03 08:35:00	2015.83	valley	1620031860	2021.05.03 08:51:00	2016.33	peak	0.50	0.50	16
1620031860	2021.05.03 08:51:00	2016.33	peak	1620033000	2021.05.03 09:10:00	2015.79	valley	-0.54	0.54	19
1620033000	2021.05.03 09:10:00	2015.79	valley	1620033600	2021.05.03 09:20:00	2016.24	peak	0.45	0.45	10
1620033600	2021.05.03 09:20:00	2016.24	peak	1620034080	2021.05.03 09:28:00	2015.56	valley	-0.68	0.68	8
1620034080	2021.05.03 09:28:00	2015.56	valley	1620034980	2021.05.03 09:43:00	2017.59	peak	2.03	2.03	15
1620034980	2021.05.03 09:43:00	2017.59	peak	1620039360	2021.05.03 10:56:00	2002.49	valley	-15.10	15.10	73
1620039360	2021.05.03 10:56:00	2002.49	valley	1620039900	2021.05.03 11:05:00	2008.02	peak	5.53	5.53	9
1620039900	2021.05.03 11:05:00	2008.02	peak	1620041040	2021.05.03 11:24:00	2005.86	valley	-2.16	2.16	19
1620041040	2021.05.03 11:24:00	2005.86	valley	1620042960	2021.05.03 11:56:00	2009.56	peak	3.70	3.70	32
1620042960	2021.05.03 11:56:00	2009.56	peak	1620043080	2021.05.03 11:58:00	2007.08	valley	-2.48	2.48	2
1620043080	2021.05.03 11:58:00	2007.08	valley	1620044100	2021.05.03 12:15:00	2010.21	peak	3.13	3.13	17
1620044100	2021.05.03 12:15:00	2010.21	peak	1620044820	2021.05.03 12:27:00	2009.19	valley	-1.02	1.02	12
1620044820	2021.05.03 12:27:00	2009.19	valley	1620045120	2021.05.03 12:32:00	2010.20	peak	1.01	1.01	5
1620045120	2021.05.03 12:32:00	2010.20	peak	1620045420	2021.05.03 12:37:00	2008.72	valley	-1.48	1.48	5
1620045420	2021.05.03 12:37:00	2008.72	valley	1620047580	2021.05.03 13:13:00	2010.15	peak	1.43	1.43	36
1620047580	2021.05.03 13:13:00	2010.15	peak	1620048780	2021.05.03 13:33:00	2008.67	valley	-1.48	1.48	20
1620048780	2021.05.03 13:33:00	2008.67	valley	1620049620	2021.05.03 13:47:00	2009.84	peak	1.17	1.17	14
1620049620	2021.05.03 13:47:00	2009.84	peak	1620050160	2021.05.03 13:56:00	2008.96	valley	-0.88	0.88	9
1620050160	2021.05.03 13:56:00	2008.96	valley	1620050700	2021.05.03 14:05:00	2009.82	peak	0.86	0.86	9
1620050700	2021.05.03 14:05:00	2009.82	peak	1620051180	2021.05.03 14:13:00	2008.79	valley	-1.03	1.03	8
1620051180	2021.05.03 14:13:00	2008.79	valley	1620052260	2021.05.03 14:31:00	2009.97	peak	1.18	1.18	18
1620052260	2021.05.03 14:31:00	2009.97	peak	1620053340	2021.05.03 14:49:00	2007.49	valley	-2.48	2.48	18
1620053340	2021.05.03 14:49:00	2007.49	valley	1620053580	2021.05.03 14:53:00	2009.19	peak	1.70	1.70	4
1620053580	2021.05.03 14:53:00	2009.19	peak	1620054300	2021.05.03 15:05:00	2007.49	valley	-1.70	1.70	12
1620054300	2021.05.03 15:05:00	2007.49	valley	1620054600	2021.05.03 15:10:00	2008.68	peak	1.19	1.19	5
1620054600	2021.05.03 15:10:00	2008.68	peak	1620055140	2021.05.03 15:19:00	2007.32	valley	-1.36	1.36	9
1620055140	2021.05.03 15:19:00	2007.32	valley	1620055260	2021.05.03 15:21:00	2009.23	peak	1.91	1.91	2
1620055260	2021.05.03 15:21:00	2009.23	peak	1620058740	2021.05.03 16:19:00	2004.81	valley	-4.42	4.42	58
1620058740	2021.05.03 16:19:00	2004.81	valley	1620058860	2021.05.03 16:21:00	2006.47	peak	1.66	1.66	2
1620058860	2021.05.03 16:21:00	2006.47	peak	1620059640	2021.05.03 16:34:00	2002.40	valley	-4.07	4.07	13
1620059640	2021.05.03 16:34:00	2002.40	valley	1620060420	2021.05.03 16:47:00	2009.34	peak	6.94	6.94	13
1620060420	2021.05.03 16:47:00	2009.34	peak	1620060540	2021.05.03 16:49:00	2001.00	valley	-8.34	8.34	2
1620060540	2021.05.03 16:49:00	2001.00	valley	1620061320	2021.05.03 17:02:00	2014.80	peak	13.80	13.80	13
1620061320	2021.05.03 17:02:00	2014.80	peak	1620062460	2021.05.03 17:21:00	2008.48	valley	-6.32	6.32	19
1620062460	2021.05.03 17:21:00	2008.48	valley	1620063000	2021.05.03 17:30:00	2012.35	peak	3.87	3.87	9
1620063000	2021.05.03 17:30:00	2012.35	peak	1620063360	2021.05.03 17:36:00	2006.94	valley	-5.41	5.41	6
1620063360	2021.05.03 17:36:00	2006.94	valley	1620064080	2021.05.03 17:48:00	2010.02	peak	3.08	3.08	12
1620064080	2021.05.03 17:48:00	2010.02	peak	1620065040	2021.05.03 18:04:00	2007.39	valley	-2.63	2.63	16
1620065040	2021.05.03 18:04:00	2007.39	valley	1620065400	2021.05.03 18:10:00	2010.76	peak	3.37	3.37	6
1620065400	2021.05.03 18:10:00	2010.76	peak	1620066300	2021.05.03 18:25:00	2004.08	valley	-6.68	6.68	15
1620066300	2021.05.03 18:25:00	2004.08	valley	1620067740	2021.05.03 18:49:00	2007.11	peak	3.03	3.03	24
1620067740	2021.05.03 18:49:00	2007.11	peak	1620069300	2021.05.03 19:15:00	2001.80	valley	-5.31	5.31	26
1620069300	2021.05.03 19:15:00	2001.80	valley	1620069600	2021.05.03 19:20:00	2003.70	peak	1.90	1.90	5
1620069600	2021.05.03 19:20:00	2003.70	peak	1620069960	2021.05.03 19:26:00	1997.92	valley	-5.78	5.78	6
1620069960	2021.05.03 19:26:00	1997.92	valley	1620070620	2021.05.03 19:37:00	2002.85	peak	4.93	4.93	11
1620070620	2021.05.03 19:37:00	2002.85	peak	1620077220	2021.05.03 21:27:00	1985.34	valley	-17.51	17.51	110
1620077220	2021.05.03 21:27:00	1985.34	valley	1620078240	2021.05.03 21:44:00	1989.97	peak	4.63	4.63	17
1620078240	2021.05.03 21:44:00	1989.97	peak	1620079020	2021.05.03 21:57:00	1987.04	valley	-2.93	2.93	13
1620079020	2021.05.03 21:57:00	1987.04	valley	1620079800	2021.05.03 22:10:00	1988.06	peak	1.02	1.02	13
1620079800	2021.05.03 22:10:00	1988.06	peak	1620080100	2021.05.03 22:15:00	1986.41	valley	-1.65	1.65	5
1620080100	2021.05.03 22:15:00	1986.41	valley	1620082080	2021.05.03 22:48:00	1991.14	peak	4.73	4.73	33
1620082080	2021.05.03 22:48:00	1991.14	peak	1620083100	2021.05.03 23:05:00	1988.83	valley	-2.31	2.31	17
1620083100	2021.05.03 23:05:00	1988.83	valley	1620083760	2021.05.03 23:16:00	1991.09	peak	2.26	2.26	11
1620083760	2021.05.03 23:16:00	1991.09	peak	1620084840	2021.05.03 23:34:00	1989.36	valley	-1.73	1.73	18
1620084840	2021.05.03 23:34:00	1989.36	valley	1620085140	2021.05.03 23:39:00	1990.59	peak	1.23	1.23	5
1620085140	2021.05.03 23:39:00	1990.59	peak	1620085860	2021.05.03 23:51:00	1989.71	valley	-0.88	0.88	12
1620085860	2021.05.03 23:51:00	1989.71	valley	1620090000	2021.05.04 01:00:00	1991.08	peak	1.37	1.37	8
1620090000	2021.05.04 01:00:00	1991.08	peak	1620091080	2021.05.04 01:18:00	1989.69	valley	-1.39	1.39	18
1620091080	2021.05.04 01:18:00	1989.69	valley	1620091320	2021.05.04 01:22:00	1991.05	peak	1.36	1.36	4
1620091320	2021.05.04 01:22:00	1991.05	peak	1620092820	2021.05.04 01:47:00	1988.38	valley	-2.67	2.67	25
1620092820	2021.05.04 01:47:00	1988.38	valley	1620093780	2021.05.04 02:03:00	1989.37	peak	0.99	0.99	16
1620093780	2021.05.04 02:03:00	1989.37	peak	1620094920	2021.05.04 02:22:00	1987.89	valley	-1.48	1.48	19
1620094920	2021.05.04 02:22:00	1987.89	valley	1620096420	2021.05.04 02:47:00	1989.45	peak	1.56	1.56	25
1620096420	2021.05.04 02:47:00	1989.45	peak	1620096900	2021.05.04 02:55:00	1988.91	valley	-0.54	0.54	8
1620096900	2021.05.04 02:55:00	1988.91	valley	1620098160	2021.05.04 03:16:00	1990.05	peak	1.14	1.14	21
1620098160	2021.05.04 03:16:00	1990.05	peak	1620099240	2021.05.04 03:34:00	1989.12	valley	-0.93	0.93	18
1620099240	2021.05.04 03:34:00	1989.12	valley	1620099720	2021.05.04 03:42:00	1989.60	peak	0.48	0.48	8
1620099720	2021.05.04 03:42:00	1989.60	peak	1620100440	2021.05.04 03:54:00	1988.70	valley	-0.90	0.90	12
1620100440	2021.05.04 03:54:00	1988.70	valley	1620103680	2021.05.04 04:48:00	1992.89	peak	4.19	4.19	54
1620103680	2021.05.04 04:48:00	1992.89	peak	1620105600	2021.05.04 05:20:00	1989.75	valley	-3.14	3.14	32
1620105600	2021.05.04 05:20:00	1989.75	valley	1620106800	2021.05.04 05:40:00	1992.88	peak	3.13	3.13	20
1620106800	2021.05.04 05:40:00	1992.88	peak	1620108000	2021.05.04 06:00:00	1990.32	valley	-2.56	2.56	20
1620108000	2021.05.04 06:00:00	1990.32	valley	1620109080	2021.05.04 06:18:00	1992.85	peak	2.53	2.53	18
1620109080	2021.05.04 06:18:00	1992.85	peak	1620109560	2021.05.04 06:26:00	1991.64	valley	-1.21	1.21	8
1620109560	2021.05.04 06:26:00	1991.64	valley	1620110280	2021.05.04 06:38:00	1992.53	peak	0.89	0.89	12
1620110280	2021.05.04 06:38:00	1992.53	peak	1620111480	2021.05.04 06:58:00	1990.67	valley	-1.86	1.86	20
1620111480	2021.05.04 06:58:00	1990.67	valley	1620112440	2021.05.04 07:14:00	1992.89	peak	2.22	2.22	16
1620112440	2021.05.04 07:14:00	1992.89	peak	1620114900	2021.05.04 07:55:00	1991.08	valley	-1.81	1.81	41
1620114900	2021.05.04 07:55:00	1991.08	valley	1620115740	2021.05.04 08:09:00	1992.02	peak	0.94	0.94	14
1620115740	2021.05.04 08:09:00	1992.02	peak	1620116640	2021.05.04 08:24:00	1990.73	valley	-1.29	1.29	15
1620116640	2021.05.04 08:24:00	1990.73	valley	1620118260	2021.05.04 08:51:00	1991.99	peak	1.26	1.26	27
1620118260	2021.05.04 08:51:00	1991.99	peak	1620120300	2021.05.04 09:25:00	1990.94	valley	-1.05	1.05	34
1620120300	2021.05.04 09:25:00	1990.94	valley	1620120360	2021.05.04 09:26:00	1991.68	peak	0.74	0.74	1
1620120360	2021.05.04 09:26:00	1991.68	peak	1620121680	2021.05.04 09:48:00	1987.77	valley	-3.91	3.91	22
1620121680	2021.05.04 09:48:00	1987.77	valley	1620122460	2021.05.04 10:01:00	1990.04	peak	2.27	2.27	13
1620122460	2021.05.04 10:01:00	1990.04	peak	1620123420	2021.05.04 10:17:00	1987.53	valley	-2.51	2.51	16
1620123420	2021.05.04 10:17:00	1987.53	valley	1620123960	2021.05.04 10:26:00	1988.90	peak	1.37	1.37	9
1620123960	2021.05.04 10:26:00	1988.90	peak	1620124740	2021.05.04 10:39:00	1986.61	valley	-2.29	2.29	13
1620124740	2021.05.04 10:39:00	1986.61	valley	1620128160	2021.05.04 11:36:00	1990.47	peak	3.86	3.86	57
1620128160	2021.05.04 11:36:00	1990.47	peak	1620130620	2021.05.04 12:17:00	1987.44	valley	-3.03	3.03	41
1620130620	2021.05.04 12:17:00	1987.44	valley	1620130860	2021.05.04 12:21:00	1989.05	peak	1.61	1.61	4
1620130860	2021.05.04 12:21:00	1989.05	peak	1620131820	2021.05.04 12:37:00	1986.08	valley	-2.97	2.97	16
1620131820	2021.05.04 12:37:00	1986.08	valley	1620132480	2021.05.04 12:48:00	1987.92	peak	1.84	1.84	11
1620132480	2021.05.04 12:48:00	1987.92	peak	1620132960	2021.05.04 12:56:00	1986.28	valley	-1.64	1.64	8
1620132960	2021.05.04 12:56:00	1986.28	valley	1620133320	2021.05.04 13:02:00	1987.91	peak	1.63	1.63	6
1620133320	2021.05.04 13:02:00	1987.91	peak	1620134280	2021.05.04 13:18:00	1983.99	valley	-3.92	3.92	16
1620134280	2021.05.04 13:18:00	1983.99	valley	1620135240	2021.05.04 13:34:00	1986.02	peak	2.03	2.03	16
1620135240	2021.05.04 13:34:00	1986.02	peak	1620136020	2021.05.04 13:47:00	1984.77	valley	-1.25	1.25	13
1620136020	2021.05.04 13:47:00	1984.77	valley	1620136260	2021.05.04 13:51:00	1986.05	peak	1.28	1.28	4
1620136260	2021.05.04 13:51:00	1986.05	peak	1620136860	2021.05.04 14:01:00	1983.93	valley	-2.12	2.12	10
1620136860	2021.05.04 14:01:00	1983.93	valley	1620137220	2021.05.04 14:07:00	1985.04	peak	1.11	1.11	6
1620137220	2021.05.04 14:07:00	1985.04	peak	1620137880	2021.05.04 14:18:00	1983.57	valley	-1.47	1.47	11
1620137880	2021.05.04 14:18:00	1983.57	valley	1620140160	2021.05.04 14:56:00	1988.86	peak	5.29	5.29	38
1620140160	2021.05.04 14:56:00	1988.86	peak	1620142320	2021.05.04 15:32:00	1986.37	valley	-2.49	2.49	36
1620142320	2021.05.04 15:32:00	1986.37	valley	1620144180	2021.05.04 16:03:00	1988.54	peak	2.17	2.17	31
1620144180	2021.05.04 16:03:00	1988.54	peak	1620148020	2021.05.04 17:07:00	1981.71	valley	-6.83	6.83	64
1620148020	2021.05.04 17:07:00	1981.71	valley	1620148920	2021.05.04 17:22:00	1987.90	peak	6.19	6.19	15
1620148920	2021.05.04 17:22:00	1987.90	peak	1620149640	2021.05.04 17:34:00	1983.19	valley	-4.71	4.71	12
1620149640	2021.05.04 17:34:00	1983.19	valley	1620150120	2021.05.04 17:42:00	1986.65	peak	3.46	3.46	8
1620150120	2021.05.04 17:42:00	1986.65	peak	1620152340	2021.05.04 18:19:00	1974.90	valley	-11.75	11.75	37
1620152340	2021.05.04 18:19:00	1974.90	valley	1620153840	2021.05.04 18:44:00	1984.91	peak	10.01	10.01	25
1620153840	2021.05.04 18:44:00	1984.91	peak	1620154620	2021.05.04 18:57:00	1982.64	valley	-2.27	2.27	13
1620154620	2021.05.04 18:57:00	1982.64	valley	1620154740	2021.05.04 18:59:00	1985.22	peak	2.58	2.58	2
1620154740	2021.05.04 18:59:00	1985.22	peak	1620156780	2021.05.04 19:33:00	1980.18	valley	-5.04	5.04	34
1620156780	2021.05.04 19:33:00	1980.18	valley	1620157260	2021.05.04 19:41:00	1983.18	peak	3.00	3.00	8
1620157260	2021.05.04 19:41:00	1983.18	peak	1620158340	2021.05.04 19:59:00	1979.47	valley	-3.71	3.71	18
1620158340	2021.05.04 19:59:00	1979.47	valley	1620158700	2021.05.04 20:05:00	1982.93	peak	3.46	3.46	6
1620158700	2021.05.04 20:05:00	1982.93	peak	1620159300	2021.05.04 20:15:00	1979.64	valley	-3.29	3.29	10
1620159300	2021.05.04 20:15:00	1979.64	valley	1620159780	2021.05.04 20:23:00	1981.77	peak	2.13	2.13	8
1620159780	2021.05.04 20:23:00	1981.77	peak	1620160320	2021.05.04 20:32:00	1980.00	valley	-1.77	1.77	9
1620160320	2021.05.04 20:32:00	1980.00	valley	1620163260	2021.05.04 21:21:00	1984.34	peak	4.34	4.34	49
1620163260	2021.05.04 21:21:00	1984.34	peak	1620164640	2021.05.04 21:44:00	1980.27	valley	-4.07	4.07	23
1620164640	2021.05.04 21:44:00	1980.27	valley	1620165420	2021.05.04 21:57:00	1982.93	peak	2.66	2.66	13
1620165420	2021.05.04 21:57:00	1982.93	peak	1620166200	2021.05.04 22:10:00	1980.92	valley	-2.01	2.01	13
1620166200	2021.05.04 22:10:00	1980.92	valley	1620167340	2021.05.04 22:29:00	1982.16	peak	1.24	1.24	19
1620167340	2021.05.04 22:29:00	1982.16	peak	1620167460	2021.05.04 22:31:00	1980.99	valley	-1.17	1.17	2
1620167460	2021.05.04 22:31:00	1980.99	valley	1620168480	2021.05.04 22:48:00	1984.21	peak	3.22	3.22	17
1620168480	2021.05.04 22:48:00	1984.21	peak	1620168900	2021.05.04 22:55:00	1982.19	valley	-2.02	2.02	7
1620168900	2021.05.04 22:55:00	1982.19	valley	1620170460	2021.05.04 23:21:00	1984.41	peak	2.22	2.22	26
1620170460	2021.05.04 23:21:00	1984.41	peak	1620172560	2021.05.04 23:56:00	1981.97	valley	-2.44	2.44	35
1620172560	2021.05.04 23:56:00	1981.97	valley	1620177420	2021.05.05 01:17:00	1983.24	peak	1.27	1.27	20
1620177420	2021.05.05 01:17:00	1983.24	peak	1620178620	2021.05.05 01:37:00	1982.24	valley	-1.00	1.00	20
1620178620	2021.05.05 01:37:00	1982.24	valley	1620179160	2021.05.05 01:46:00	1982.61	peak	0.37	0.37	9
1620179160	2021.05.05 01:46:00	1982.61	peak	1620180360	2021.05.05 02:06:00	1981.50	valley	-1.11	1.11	20
1620180360	2021.05.05 02:06:00	1981.50	valley	1620180900	2021.05.05 02:15:00	1981.98	peak	0.48	0.48	9
1620180900	2021.05.05 02:15:00	1981.98	peak	1620181080	2021.05.05 02:18:00	1979.79	valley	-2.19	2.19	3
1620181080	2021.05.05 02:18:00	1979.79	valley	1620181980	2021.05.05 02:33:00	1983.09	peak	3.30	3.30	15
1620181980	2021.05.05 02:33:00	1983.09	peak	1620182340	2021.05.05 02:39:00	1982.34	valley	-0.75	0.75	6
1620182340	2021.05.05 02:39:00	1982.34	valley	1620183780	2021.05.05 03:03:00	1983.46	peak	1.12	1.12	24
1620183780	2021.05.05 03:03:00	1983.46	peak	1620184620	2021.05.05 03:17:00	1982.59	valley	-0.87	0.87	14
1620184620	2021.05.05 03:17:00	1982.59	valley	1620185880	2021.05.05 03:38:00	1983.42	peak	0.83	0.83	21
1620185880	2021.05.05 03:38:00	1983.42	peak	1620187380	2021.05.05 04:03:00	1982.59	valley	-0.83	0.83	25
1620187380	2021.05.05 04:03:00	1982.59	valley	1620187740	2021.05.05 04:09:00	1982.95	peak	0.36	0.36	6
1620187740	2021.05.05 04:09:00	1982.95	peak	1620188280	2021.05.05 04:18:00	1982.15	valley	-0.80	0.80	9
1620188280	2021.05.05 04:18:00	1982.15	valley	1620188520	2021.05.05 04:22:00	1982.85	peak	0.70	0.70	4
1620188520	2021.05.05 04:22:00	1982.85	peak	1620189180	2021.05.05 04:33:00	1981.86	valley	-0.99	0.99	11
1620189180	2021.05.05 04:33:00	1981.86	valley	1620189720	2021.05.05 04:42:00	1982.70	peak	0.84	0.84	9
1620189720	2021.05.05 04:42:00	1982.70	peak	1620190620	2021.05.05 04:57:00	1982.04	valley	-0.66	0.66	15
1620190620	2021.05.05 04:57:00	1982.04	valley	1620191760	2021.05.05 05:16:00	1983.64	peak	1.60	1.60	19
1620191760	2021.05.05 05:16:00	1983.64	peak	1620191880	2021.05.05 05:18:00	1982.39	valley	-1.25	1.25	2
1620191880	2021.05.05 05:18:00	1982.39	valley	1620193560	2021.05.05 05:46:00	1984.71	peak	2.32	2.32	28
1620193560	2021.05.05 05:46:00	1984.71	peak	1620193620	2021.05.05 05:47:00	1983.34	valley	-1.37	1.37	1
1620193620	2021.05.05 05:47:00	1983.34	valley	1620195480	2021.05.05 06:18:00	1985.90	peak	2.56	2.56	31
1620195480	2021.05.05 06:18:00	1985.90	peak	1620195960	2021.05.05 06:26:00	1983.96	valley	-1.94	1.94	8
1620195960	2021.05.05 06:26:00	1983.96	valley	1620196800	2021.05.05 06:40:00	1985.13	peak	1.17	1.17	14
1620196800	2021.05.05 06:40:00	1985.13	peak	1620198540	2021.05.05 07:09:00	1983.41	valley	-1.72	1.72	29
1620198540	2021.05.05 07:09:00	1983.41	valley	1620198840	2021.05.05 07:14:00	1984.40	peak	0.99	0.99	5
1620198840	2021.05.05 07:14:00	1984.40	peak	1620200520	2021.05.05 07:42:00	1981.23	valley	-3.17	3.17	28
1620200520	2021.05.05 07:42:00	1981.23	valley	1620201540	2021.05.05 07:59:00	1982.61	peak	1.38	1.38	17
1620201540	2021.05.05 07:59:00	1982.61	peak	1620202080	2021.05.05 08:08:00	1981.71	valley	-0.90	0.90	9
1620202080	2021.05.05 08:08:00	1981.71	valley	1620202620	2021.05.05 08:17:00	1982.65	peak	0.94	0.94	9
1620202620	2021.05.05 08:17:00	1982.65	peak	1620203280	2021.05.05 08:28:00	1981.61	valley	-1.04	1.04	11
1620203280	2021.05.05 08:28:00	1981.61	valley	1620203640	2021.05.05 08:34:00	1982.26	peak	0.65	0.65	6
1620203640	2021.05.05 08:34:00	1982.26	peak	1620206820	2021.05.05 09:27:00	1978.18	valley	-4.08	4.08	53
1620206820	2021.05.05 09:27:00	1978.18	valley	1620207600	2021.05.05 09:40:00	1979.38	peak	1.20	1.20	13
1620207600	2021.05.05 09:40:00	1979.38	peak	1620207720	2021.05.05 09:42:00	1978.07	valley	-1.31	1.31	2
1620207720	2021.05.05 09:42:00	1978.07	valley	1620208680	2021.05.05 09:58:00	1979.47	peak	1.40	1.40	16
1620208680	2021.05.05 09:58:00	1979.47	peak	1620209220	2021.05.05 10:07:00	1977.38	valley	-2.09	2.09	9
1620209220	2021.05.05 10:07:00	1977.38	valley	1620209640	2021.05.05 10:14:00	1978.72	peak	1.34	1.34	7
1620209640	2021.05.05 10:14:00	1978.72	peak	1620209880	2021.05.05 10:18:00	1977.34	valley	-1.38	1.38	4
1620209880	2021.05.05 10:18:00	1977.34	valley	1620211620	2021.05.05 10:47:00	1981.36	peak	4.02	4.02	29
1620211620	2021.05.05 10:47:00	1981.36	peak	1620214860	2021.05.05 11:41:00	1975.84	valley	-5.52	5.52	54
1620214860	2021.05.05 11:41:00	1975.84	valley	1620215220	2021.05.05 11:47:00	1978.21	peak	2.37	2.37	6
1620215220	2021.05.05 11:47:00	1978.21	peak	1620215640	2021.05.05 11:54:00	1976.54	valley	-1.67	1.67	7
1620215640	2021.05.05 11:54:00	1976.54	valley	1620216240	2021.05.05 12:04:00	1979.31	peak	2.77	2.77	10
1620216240	2021.05.05 12:04:00	1979.31	peak	1620217980	2021.05.05 12:33:00	1972.10	valley	-7.21	7.21	29
1620217980	2021.05.05 12:33:00	1972.10	valley	1620219540	2021.05.05 12:59:00	1976.13	peak	4.03	4.03	26
1620219540	2021.05.05 12:59:00	1976.13	peak	1620220260	2021.05.05 13:11:00	1973.98	valley	-2.15	2.15	12
1620220260	2021.05.05 13:11:00	1973.98	valley	1620221100	2021.05.05 13:25:00	1976.97	peak	2.99	2.99	14
1620221100	2021.05.05 13:25:00	1976.97	peak	1620222240	2021.05.05 13:44:00	1975.27	valley	-1.70	1.70	19
1620222240	2021.05.05 13:44:00	1975.27	valley	1620225060	2021.05.05 14:31:00	1978.79	peak	3.52	3.52	47
1620225060	2021.05.05 14:31:00	1978.79	peak	1620226860	2021.05.05 15:01:00	1976.47	valley	-2.32	2.32	30
1620226860	2021.05.05 15:01:00	1976.47	valley	1620227340	2021.05.05 15:09:00	1977.56	peak	1.09	1.09	8
1620227340	2021.05.05 15:09:00	1977.56	peak	1620229680	2021.05.05 15:48:00	1973.80	valley	-3.76	3.76	39
1620229680	2021.05.05 15:48:00	1973.80	valley	1620230340	2021.05.05 15:59:00	1976.69	peak	2.89	2.89	11
1620230340	2021.05.05 15:59:00	1976.69	peak	1620231420	2021.05.05 16:17:00	1973.62	valley	-3.07	3.07	18
1620231420	2021.05.05 16:17:00	1973.62	valley	1620232140	2021.05.05 16:29:00	1974.66	peak	1.04	1.04	12
1620232140	2021.05.05 16:29:00	1974.66	peak	1620232320	2021.05.05 16:32:00	1972.98	valley	-1.68	1.68	3
1620232320	2021.05.05 16:32:00	1972.98	valley	1620233220	2021.05.05 16:47:00	1975.26	peak	2.28	2.28	15
1620233220	2021.05.05 16:47:00	1975.26	peak	1620233400	2021.05.05 16:50:00	1967.18	valley	-8.08	8.08	3
1620233400	2021.05.05 16:50:00	1967.18	valley	1620234120	2021.05.05 17:02:00	1971.86	peak	4.68	4.68	12
1620234120	2021.05.05 17:02:00	1971.86	peak	1620237300	2021.05.05 17:55:00	1956.50	valley	-15.36	15.36	53
1620237300	2021.05.05 17:55:00	1956.50	valley	1620237720	2021.05.05 18:02:00	1960.88	peak	4.38	4.38	7
