start_time_utc_seconds	start_time_readable	start_price	start_type	end_time_utc_seconds	end_time_readable	end_price	end_type	price_difference	abs_price_difference	bars_duration
1556675940	2019.05.01 01:59:00	1985.34	valley	1556676960	2019.05.01 02:16:00	1989.97	peak	4.63	4.63	17
1556676960	2019.05.01 02:16:00	1989.97	peak	1556677740	2019.05.01 02:29:00	1987.04	valley	-2.93	2.93	13
1556677740	2019.05.01 02:29:00	1987.04	valley	1556678520	2019.05.01 02:42:00	1988.06	peak	1.02	1.02	13
1556678520	2019.05.01 02:42:00	1988.06	peak	1556678820	2019.05.01 02:47:00	1986.41	valley	-1.65	1.65	5
1556678820	2019.05.01 02:47:00	1986.41	valley	1556680800	2019.05.01 03:20:00	1991.14	peak	4.73	4.73	33
1556680800	2019.05.01 03:20:00	1991.14	peak	1556681820	2019.05.01 03:37:00	1988.83	valley	-2.31	2.31	17
1556681820	2019.05.01 03:37:00	1988.83	valley	1556682480	2019.05.01 03:48:00	1991.09	peak	2.26	2.26	11
1556682480	2019.05.01 03:48:00	1991.09	peak	1556683560	2019.05.01 04:06:00	1989.36	valley	-1.73	1.73	18
1556683560	2019.05.01 04:06:00	1989.36	valley	1556683860	2019.05.01 04:11:00	1990.59	peak	1.23	1.23	5
1556683860	2019.05.01 04:11:00	1990.59	peak	1556684580	2019.05.01 04:23:00	1989.71	valley	-0.88	0.88	12
1556684580	2019.05.01 04:23:00	1989.71	valley	1556685060	2019.05.01 04:31:00	1991.08	peak	1.37	1.37	8
1556685060	2019.05.01 04:31:00	1991.08	peak	1556686140	2019.05.01 04:49:00	1989.69	valley	-1.39	1.39	18
1556686140	2019.05.01 04:49:00	1989.69	valley	1556686380	2019.05.01 04:53:00	1991.05	peak	1.36	1.36	4
1556686380	2019.05.01 04:53:00	1991.05	peak	1556687880	2019.05.01 05:18:00	1988.38	valley	-2.67	2.67	25
1556687880	2019.05.01 05:18:00	1988.38	valley	1556688840	2019.05.01 05:34:00	1989.37	peak	0.99	0.99	16
1556688840	2019.05.01 05:34:00	1989.37	peak	1556689980	2019.05.01 05:53:00	1987.89	valley	-1.48	1.48	19
1556689980	2019.05.01 05:53:00	1987.89	valley	1556691480	2019.05.01 06:18:00	1989.45	peak	1.56	1.56	25
1556691480	2019.05.01 06:18:00	1989.45	peak	1556691960	2019.05.01 06:26:00	1988.91	valley	-0.54	0.54	8
1556691960	2019.05.01 06:26:00	1988.91	valley	1556693220	2019.05.01 06:47:00	1990.05	peak	1.14	1.14	21
1556693220	2019.05.01 06:47:00	1990.05	peak	1556694300	2019.05.01 07:05:00	1989.12	valley	-0.93	0.93	18
1556694300	2019.05.01 07:05:00	1989.12	valley	1556694780	2019.05.01 07:13:00	1989.60	peak	0.48	0.48	8
1556694780	2019.05.01 07:13:00	1989.60	peak	1556695500	2019.05.01 07:25:00	1988.70	valley	-0.90	0.90	12
1556695500	2019.05.01 07:25:00	1988.70	valley	1556698740	2019.05.01 08:19:00	1992.89	peak	4.19	4.19	54
1556698740	2019.05.01 08:19:00	1992.89	peak	1556700660	2019.05.01 08:51:00	1989.75	valley	-3.14	3.14	32
1556700660	2019.05.01 08:51:00	1989.75	valley	1556701860	2019.05.01 09:11:00	1992.88	peak	3.13	3.13	20
1556701860	2019.05.01 09:11:00	1992.88	peak	1556703060	2019.05.01 09:31:00	1990.32	valley	-2.56	2.56	20
1556703060	2019.05.01 09:31:00	1990.32	valley	1556704140	2019.05.01 09:49:00	1992.85	peak	2.53	2.53	18
1556704140	2019.05.01 09:49:00	1992.85	peak	1556704620	2019.05.01 09:57:00	1991.64	valley	-1.21	1.21	8
1556704620	2019.05.01 09:57:00	1991.64	valley	1556705340	2019.05.01 10:09:00	1992.53	peak	0.89	0.89	12
1556705340	2019.05.01 10:09:00	1992.53	peak	1556706540	2019.05.01 10:29:00	1990.67	valley	-1.86	1.86	20
1556706540	2019.05.01 10:29:00	1990.67	valley	1556707500	2019.05.01 10:45:00	1992.89	peak	2.22	2.22	16
1556707500	2019.05.01 10:45:00	1992.89	peak	1556709960	2019.05.01 11:26:00	1991.08	valley	-1.81	1.81	41
1556709960	2019.05.01 11:26:00	1991.08	valley	1556710800	2019.05.01 11:40:00	1992.02	peak	0.94	0.94	14
1556710800	2019.05.01 11:40:00	1992.02	peak	1556711700	2019.05.01 11:55:00	1990.73	valley	-1.29	1.29	15
1556711700	2019.05.01 11:55:00	1990.73	valley	1556713320	2019.05.01 12:22:00	1991.99	peak	1.26	1.26	27
1556713320	2019.05.01 12:22:00	1991.99	peak	1556715360	2019.05.01 12:56:00	1990.94	valley	-1.05	1.05	34
1556715360	2019.05.01 12:56:00	1990.94	valley	1556715420	2019.05.01 12:57:00	1991.68	peak	0.74	0.74	1
1556715420	2019.05.01 12:57:00	1991.68	peak	1556716740	2019.05.01 13:19:00	1987.77	valley	-3.91	3.91	22
1556716740	2019.05.01 13:19:00	1987.77	valley	1556717520	2019.05.01 13:32:00	1990.04	peak	2.27	2.27	13
1556717520	2019.05.01 13:32:00	1990.04	peak	1556718480	2019.05.01 13:48:00	1987.53	valley	-2.51	2.51	16
1556718480	2019.05.01 13:48:00	1987.53	valley	1556719020	2019.05.01 13:57:00	1988.90	peak	1.37	1.37	9
1556719020	2019.05.01 13:57:00	1988.90	peak	1556719800	2019.05.01 14:10:00	1986.61	valley	-2.29	2.29	13
1556719800	2019.05.01 14:10:00	1986.61	valley	1556723220	2019.05.01 15:07:00	1990.47	peak	3.86	3.86	57
1556723220	2019.05.01 15:07:00	1990.47	peak	1556725680	2019.05.01 15:48:00	1987.44	valley	-3.03	3.03	41
1556725680	2019.05.01 15:48:00	1987.44	valley	1556725920	2019.05.01 15:52:00	1989.05	peak	1.61	1.61	4
1556725920	2019.05.01 15:52:00	1989.05	peak	1556726880	2019.05.01 16:08:00	1986.08	valley	-2.97	2.97	16
1556726880	2019.05.01 16:08:00	1986.08	valley	1556727540	2019.05.01 16:19:00	1987.92	peak	1.84	1.84	11
1556727540	2019.05.01 16:19:00	1987.92	peak	1556728020	2019.05.01 16:27:00	1986.28	valley	-1.64	1.64	8
1556728020	2019.05.01 16:27:00	1986.28	valley	1556728380	2019.05.01 16:33:00	1987.91	peak	1.63	1.63	6
1556728380	2019.05.01 16:33:00	1987.91	peak	1556729340	2019.05.01 16:49:00	1983.99	valley	-3.92	3.92	16
1556729340	2019.05.01 16:49:00	1983.99	valley	1556730300	2019.05.01 17:05:00	1986.02	peak	2.03	2.03	16
1556730300	2019.05.01 17:05:00	1986.02	peak	1556731080	2019.05.01 17:18:00	1984.77	valley	-1.25	1.25	13
1556731080	2019.05.01 17:18:00	1984.77	valley	1556731320	2019.05.01 17:22:00	1986.05	peak	1.28	1.28	4
1556731320	2019.05.01 17:22:00	1986.05	peak	1556731920	2019.05.01 17:32:00	1983.93	valley	-2.12	2.12	10
1556731920	2019.05.01 17:32:00	1983.93	valley	1556732280	2019.05.01 17:38:00	1985.04	peak	1.11	1.11	6
1556732280	2019.05.01 17:38:00	1985.04	peak	1556732940	2019.05.01 17:49:00	1983.57	valley	-1.47	1.47	11
1556732940	2019.05.01 17:49:00	1983.57	valley	1556735220	2019.05.01 18:27:00	1988.86	peak	5.29	5.29	38
1556735220	2019.05.01 18:27:00	1988.86	peak	1556737380	2019.05.01 19:03:00	1986.37	valley	-2.49	2.49	36
1556737380	2019.05.01 19:03:00	1986.37	valley	1556739240	2019.05.01 19:34:00	1988.54	peak	2.17	2.17	31
1556739240	2019.05.01 19:34:00	1988.54	peak	1556743080	2019.05.01 20:38:00	1981.71	valley	-6.83	6.83	64
1556743080	2019.05.01 20:38:00	1981.71	valley	1556743980	2019.05.01 20:53:00	1987.90	peak	6.19	6.19	15
1556743980	2019.05.01 20:53:00	1987.90	peak	1556744700	2019.05.01 21:05:00	1983.19	valley	-4.71	4.71	12
1556744700	2019.05.01 21:05:00	1983.19	valley	1556745180	2019.05.01 21:13:00	1986.65	peak	3.46	3.46	8
1556745180	2019.05.01 21:13:00	1986.65	peak	1556747400	2019.05.01 21:50:00	1974.90	valley	-11.75	11.75	37
1556747400	2019.05.01 21:50:00	1974.90	valley	1556748900	2019.05.01 22:15:00	1984.91	peak	10.01	10.01	25
1556748900	2019.05.01 22:15:00	1984.91	peak	1556749680	2019.05.01 22:28:00	1982.64	valley	-2.27	2.27	13
1556749680	2019.05.01 22:28:00	1982.64	valley	1556749800	2019.05.01 22:30:00	1985.22	peak	2.58	2.58	2
1556749800	2019.05.01 22:30:00	1985.22	peak	1556751840	2019.05.01 23:04:00	1980.18	valley	-5.04	5.04	34
1556751840	2019.05.01 23:04:00	1980.18	valley	1556752320	2019.05.01 23:12:00	1983.18	peak	3.00	3.00	8
1556752320	2019.05.01 23:12:00	1983.18	peak	1556753400	2019.05.01 23:30:00	1979.47	valley	-3.71	3.71	18
1556753400	2019.05.01 23:30:00	1979.47	valley	1556753760	2019.05.01 23:36:00	1982.93	peak	3.46	3.46	6
1556753760	2019.05.01 23:36:00	1982.93	peak	1556754360	2019.05.01 23:46:00	1979.64	valley	-3.29	3.29	10
1556754360	2019.05.01 23:46:00	1979.64	valley	1556754840	2019.05.01 23:54:00	1981.77	peak	2.13	2.13	8
1556754840	2019.05.01 23:54:00	1981.77	peak	1556759040	2019.05.02 01:04:00	1980.00	valley	-1.77	1.77	9
1556759040	2019.05.02 01:04:00	1980.00	valley	1556761980	2019.05.02 01:53:00	1984.34	peak	4.34	4.34	49
1556761980	2019.05.02 01:53:00	1984.34	peak	1556763360	2019.05.02 02:16:00	1980.27	valley	-4.07	4.07	23
1556763360	2019.05.02 02:16:00	1980.27	valley	1556764140	2019.05.02 02:29:00	1982.93	peak	2.66	2.66	13
1556764140	2019.05.02 02:29:00	1982.93	peak	1556764920	2019.05.02 02:42:00	1980.92	valley	-2.01	2.01	13
1556764920	2019.05.02 02:42:00	1980.92	valley	1556766060	2019.05.02 03:01:00	1982.16	peak	1.24	1.24	19
1556766060	2019.05.02 03:01:00	1982.16	peak	1556766180	2019.05.02 03:03:00	1980.99	valley	-1.17	1.17	2
1556766180	2019.05.02 03:03:00	1980.99	valley	1556767200	2019.05.02 03:20:00	1984.21	peak	3.22	3.22	17
1556767200	2019.05.02 03:20:00	1984.21	peak	1556767620	2019.05.02 03:27:00	1982.19	valley	-2.02	2.02	7
1556767620	2019.05.02 03:27:00	1982.19	valley	1556769180	2019.05.02 03:53:00	1984.41	peak	2.22	2.22	26
1556769180	2019.05.02 03:53:00	1984.41	peak	1556771280	2019.05.02 04:28:00	1981.97	valley	-2.44	2.44	35
1556771280	2019.05.02 04:28:00	1981.97	valley	1556772480	2019.05.02 04:48:00	1983.24	peak	1.27	1.27	20
1556772480	2019.05.02 04:48:00	1983.24	peak	1556773680	2019.05.02 05:08:00	1982.24	valley	-1.00	1.00	20
1556773680	2019.05.02 05:08:00	1982.24	valley	1556774220	2019.05.02 05:17:00	1982.61	peak	0.37	0.37	9
1556774220	2019.05.02 05:17:00	1982.61	peak	1556775420	2019.05.02 05:37:00	1981.50	valley	-1.11	1.11	20
1556775420	2019.05.02 05:37:00	1981.50	valley	1556775960	2019.05.02 05:46:00	1981.98	peak	0.48	0.48	9
1556775960	2019.05.02 05:46:00	1981.98	peak	1556776140	2019.05.02 05:49:00	1979.79	valley	-2.19	2.19	3
1556776140	2019.05.02 05:49:00	1979.79	valley	1556777040	2019.05.02 06:04:00	1983.09	peak	3.30	3.30	15
1556777040	2019.05.02 06:04:00	1983.09	peak	1556777400	2019.05.02 06:10:00	1982.34	valley	-0.75	0.75	6
1556777400	2019.05.02 06:10:00	1982.34	valley	1556778840	2019.05.02 06:34:00	1983.46	peak	1.12	1.12	24
1556778840	2019.05.02 06:34:00	1983.46	peak	1556779680	2019.05.02 06:48:00	1982.59	valley	-0.87	0.87	14
1556779680	2019.05.02 06:48:00	1982.59	valley	1556780940	2019.05.02 07:09:00	1983.42	peak	0.83	0.83	21
1556780940	2019.05.02 07:09:00	1983.42	peak	1556782440	2019.05.02 07:34:00	1982.59	valley	-0.83	0.83	25
1556782440	2019.05.02 07:34:00	1982.59	valley	1556782800	2019.05.02 07:40:00	1982.95	peak	0.36	0.36	6
1556782800	2019.05.02 07:40:00	1982.95	peak	1556783340	2019.05.02 07:49:00	1982.15	valley	-0.80	0.80	9
1556783340	2019.05.02 07:49:00	1982.15	valley	1556783580	2019.05.02 07:53:00	1982.85	peak	0.70	0.70	4
1556783580	2019.05.02 07:53:00	1982.85	peak	1556784240	2019.05.02 08:04:00	1981.86	valley	-0.99	0.99	11
1556784240	2019.05.02 08:04:00	1981.86	valley	1556784780	2019.05.02 08:13:00	1982.70	peak	0.84	0.84	9
1556784780	2019.05.02 08:13:00	1982.70	peak	1556785680	2019.05.02 08:28:00	1982.04	valley	-0.66	0.66	15
1556785680	2019.05.02 08:28:00	1982.04	valley	1556786820	2019.05.02 08:47:00	1983.64	peak	1.60	1.60	19
1556786820	2019.05.02 08:47:00	1983.64	peak	1556786940	2019.05.02 08:49:00	1982.39	valley	-1.25	1.25	2
1556786940	2019.05.02 08:49:00	1982.39	valley	1556788620	2019.05.02 09:17:00	1984.71	peak	2.32	2.32	28
1556788620	2019.05.02 09:17:00	1984.71	peak	1556788680	2019.05.02 09:18:00	1983.34	valley	-1.37	1.37	1
1556788680	2019.05.02 09:18:00	1983.34	valley	1556790540	2019.05.02 09:49:00	1985.90	peak	2.56	2.56	31
1556790540	2019.05.02 09:49:00	1985.90	peak	1556791020	2019.05.02 09:57:00	1983.96	valley	-1.94	1.94	8
1556791020	2019.05.02 09:57:00	1983.96	valley	1556791860	2019.05.02 10:11:00	1985.13	peak	1.17	1.17	14
1556791860	2019.05.02 10:11:00	1985.13	peak	1556793600	2019.05.02 10:40:00	1983.41	valley	-1.72	1.72	29
1556793600	2019.05.02 10:40:00	1983.41	valley	1556793900	2019.05.02 10:45:00	1984.40	peak	0.99	0.99	5
1556793900	2019.05.02 10:45:00	1984.40	peak	1556795580	2019.05.02 11:13:00	1981.23	valley	-3.17	3.17	28
1556795580	2019.05.02 11:13:00	1981.23	valley	1556796600	2019.05.02 11:30:00	1982.61	peak	1.38	1.38	17
1556796600	2019.05.02 11:30:00	1982.61	peak	1556797140	2019.05.02 11:39:00	1981.71	valley	-0.90	0.90	9
1556797140	2019.05.02 11:39:00	1981.71	valley	1556797680	2019.05.02 11:48:00	1982.65	peak	0.94	0.94	9
1556797680	2019.05.02 11:48:00	1982.65	peak	1556798340	2019.05.02 11:59:00	1981.61	valley	-1.04	1.04	11
1556798340	2019.05.02 11:59:00	1981.61	valley	1556798700	2019.05.02 12:05:00	1982.26	peak	0.65	0.65	6
1556798700	2019.05.02 12:05:00	1982.26	peak	1556801880	2019.05.02 12:58:00	1978.18	valley	-4.08	4.08	53
1556801880	2019.05.02 12:58:00	1978.18	valley	1556802660	2019.05.02 13:11:00	1979.38	peak	1.20	1.20	13
1556802660	2019.05.02 13:11:00	1979.38	peak	1556802780	2019.05.02 13:13:00	1978.07	valley	-1.31	1.31	2
1556802780	2019.05.02 13:13:00	1978.07	valley	1556803740	2019.05.02 13:29:00	1979.47	peak	1.40	1.40	16
1556803740	2019.05.02 13:29:00	1979.47	peak	1556804280	2019.05.02 13:38:00	1977.38	valley	-2.09	2.09	9
1556804280	2019.05.02 13:38:00	1977.38	valley	1556804700	2019.05.02 13:45:00	1978.72	peak	1.34	1.34	7
1556804700	2019.05.02 13:45:00	1978.72	peak	1556804940	2019.05.02 13:49:00	1977.34	valley	-1.38	1.38	4
1556804940	2019.05.02 13:49:00	1977.34	valley	1556806680	2019.05.02 14:18:00	1981.36	peak	4.02	4.02	29
1556806680	2019.05.02 14:18:00	1981.36	peak	1556809920	2019.05.02 15:12:00	1975.84	valley	-5.52	5.52	54
1556809920	2019.05.02 15:12:00	1975.84	valley	1556810280	2019.05.02 15:18:00	1978.21	peak	2.37	2.37	6
1556810280	2019.05.02 15:18:00	1978.21	peak	1556810700	2019.05.02 15:25:00	1976.54	valley	-1.67	1.67	7
1556810700	2019.05.02 15:25:00	1976.54	valley	1556811300	2019.05.02 15:35:00	1979.31	peak	2.77	2.77	10
1556811300	2019.05.02 15:35:00	1979.31	peak	1556813040	2019.05.02 16:04:00	1972.10	valley	-7.21	7.21	29
1556813040	2019.05.02 16:04:00	1972.10	valley	1556814600	2019.05.02 16:30:00	1976.13	peak	4.03	4.03	26
1556814600	2019.05.02 16:30:00	1976.13	peak	1556815320	2019.05.02 16:42:00	1973.98	valley	-2.15	2.15	12
1556815320	2019.05.02 16:42:00	1973.98	valley	1556816160	2019.05.02 16:56:00	1976.97	peak	2.99	2.99	14
1556816160	2019.05.02 16:56:00	1976.97	peak	1556817300	2019.05.02 17:15:00	1975.27	valley	-1.70	1.70	19
1556817300	2019.05.02 17:15:00	1975.27	valley	1556820120	2019.05.02 18:02:00	1978.79	peak	3.52	3.52	47
1556820120	2019.05.02 18:02:00	1978.79	peak	1556821920	2019.05.02 18:32:00	1976.47	valley	-2.32	2.32	30
1556821920	2019.05.02 18:32:00	1976.47	valley	1556822400	2019.05.02 18:40:00	1977.56	peak	1.09	1.09	8
1556822400	2019.05.02 18:40:00	1977.56	peak	1556824740	2019.05.02 19:19:00	1973.80	valley	-3.76	3.76	39
1556824740	2019.05.02 19:19:00	1973.80	valley	1556825400	2019.05.02 19:30:00	1976.69	peak	2.89	2.89	11
1556825400	2019.05.02 19:30:00	1976.69	peak	1556826480	2019.05.02 19:48:00	1973.62	valley	-3.07	3.07	18
1556826480	2019.05.02 19:48:00	1973.62	valley	1556827200	2019.05.02 20:00:00	1974.66	peak	1.04	1.04	12
1556827200	2019.05.02 20:00:00	1974.66	peak	1556827380	2019.05.02 20:03:00	1972.98	valley	-1.68	1.68	3
1556827380	2019.05.02 20:03:00	1972.98	valley	1556828280	2019.05.02 20:18:00	1975.26	peak	2.28	2.28	15
1556828280	2019.05.02 20:18:00	1975.26	peak	1556828460	2019.05.02 20:21:00	1967.18	valley	-8.08	8.08	3
1556828460	2019.05.02 20:21:00	1967.18	valley	1556829180	2019.05.02 20:33:00	1971.86	peak	4.68	4.68	12
1556829180	2019.05.02 20:33:00	1971.86	peak	1556832360	2019.05.02 21:26:00	1956.50	valley	-15.36	15.36	53
1556832360	2019.05.02 21:26:00	1956.50	valley	1556832780	2019.05.02 21:33:00	1960.88	peak	4.38	4.38	7
1556832780	2019.05.02 21:33:00	1960.88	peak	1556833380	2019.05.02 21:43:00	1956.66	valley	-4.22	4.22	10
1556833380	2019.05.02 21:43:00	1956.66	valley	1556833800	2019.05.02 21:50:00	1961.96	peak	5.30	5.30	7
1556833800	2019.05.02 21:50:00	1961.96	peak	1556838480	2019.05.02 23:08:00	1951.82	valley	-10.14	10.14	78
1556838480	2019.05.02 23:08:00	1951.82	valley	1556839680	2019.05.02 23:28:00	1956.12	peak	4.30	4.30	19
1556839680	2019.05.02 23:28:00	1956.12	peak	1556840160	2019.05.02 23:36:00	1954.11	valley	-2.01	2.01	8
1556840160	2019.05.02 23:36:00	1954.11	valley	1556841360	2019.05.02 23:56:00	1957.78	peak	3.67	3.67	20
1556841360	2019.05.02 23:56:00	1957.78	peak	1556847000	2019.05.03 01:30:00	1954.04	valley	-3.74	3.74	33
1556847000	2019.05.03 01:30:00	1954.04	valley	1556848320	2019.05.03 01:52:00	1956.02	peak	1.98	1.98	22
1556848320	2019.05.03 01:52:00	1956.02	peak	1556849400	2019.05.03 02:10:00	1953.83	valley	-2.19	2.19	18
1556849400	2019.05.03 02:10:00	1953.83	valley	1556851800	2019.05.03 02:50:00	1958.83	peak	5.00	5.00	40
1556851800	2019.05.03 02:50:00	1958.83	peak	1556852880	2019.05.03 03:08:00	1956.78	valley	-2.05	2.05	18
1556852880	2019.05.03 03:08:00	1956.78	valley	1556853120	2019.05.03 03:12:00	1957.95	peak	1.17	1.17	4
1556853120	2019.05.03 03:12:00	1957.95	peak	1556854440	2019.05.03 03:34:00	1955.39	valley	-2.56	2.56	22
1556854440	2019.05.03 03:34:00	1955.39	valley	1556854860	2019.05.03 03:41:00	1957.50	peak	2.11	2.11	7
1556854860	2019.05.03 03:41:00	1957.50	peak	1556856540	2019.05.03 04:09:00	1955.03	valley	-2.47	2.47	28
1556856540	2019.05.03 04:09:00	1955.03	valley	1556858340	2019.05.03 04:39:00	1957.56	peak	2.53	2.53	30
1556858340	2019.05.03 04:39:00	1957.56	peak	1556859360	2019.05.03 04:56:00	1956.73	valley	-0.83	0.83	17
1556859360	2019.05.03 04:56:00	1956.73	valley	1556859780	2019.05.03 05:03:00	1957.53	peak	0.80	0.80	7
1556859780	2019.05.03 05:03:00	1957.53	peak	1556860440	2019.05.03 05:14:00	1956.91	valley	-0.62	0.62	11
1556860440	2019.05.03 05:14:00	1956.91	valley	1556861040	2019.05.03 05:24:00	1957.39	peak	0.48	0.48	10
1556861040	2019.05.03 05:24:00	1957.39	peak	1556861460	2019.05.03 05:31:00	1957.07	valley	-0.32	0.32	7
1556861460	2019.05.03 05:31:00	1957.07	valley	1556861760	2019.05.03 05:36:00	1957.40	peak	0.33	0.33	5
1556861760	2019.05.03 05:36:00	1957.40	peak	1556862540	2019.05.03 05:49:00	1957.09	valley	-0.31	0.31	13
1556862540	2019.05.03 05:49:00	1957.09	valley	1556862960	2019.05.03 05:56:00	1958.37	peak	1.28	1.28	7
1556862960	2019.05.03 05:56:00	1958.37	peak	1556863380	2019.05.03 06:03:00	1957.80	valley	-0.57	0.57	7
1556863380	2019.05.03 06:03:00	1957.80	valley	1556865660	2019.05.03 06:41:00	1958.75	peak	0.95	0.95	38
1556865660	2019.05.03 06:41:00	1958.75	peak	1556866140	2019.05.03 06:49:00	1958.28	valley	-0.47	0.47	8
1556866140	2019.05.03 06:49:00	1958.28	valley	1556866920	2019.05.03 07:02:00	1959.04	peak	0.76	0.76	13
1556866920	2019.05.03 07:02:00	1959.04	peak	1556868120	2019.05.03 07:22:00	1957.78	valley	-1.26	1.26	20
1556868120	2019.05.03 07:22:00	1957.78	valley	1556869260	2019.05.03 07:41:00	1958.39	peak	0.61	0.61	19
1556869260	2019.05.03 07:41:00	1958.39	peak	1556869500	2019.05.03 07:45:00	1957.84	valley	-0.55	0.55	4
1556869500	2019.05.03 07:45:00	1957.84	valley	1556870100	2019.05.03 07:55:00	1959.60	peak	1.76	1.76	10
1556870100	2019.05.03 07:55:00	1959.60	peak	1556870880	2019.05.03 08:08:00	1958.65	valley	-0.95	0.95	13
1556870880	2019.05.03 08:08:00	1958.65	valley	1556871360	2019.05.03 08:16:00	1959.61	peak	0.96	0.96	8
1556871360	2019.05.03 08:16:00	1959.61	peak	1556872800	2019.05.03 08:40:00	1957.00	valley	-2.61	2.61	24
1556872800	2019.05.03 08:40:00	1957.00	valley	1556874120	2019.05.03 09:02:00	1960.28	peak	3.28	3.28	22
1556874120	2019.05.03 09:02:00	1960.28	peak	1556875620	2019.05.03 09:27:00	1953.87	valley	-6.41	6.41	25
1556875620	2019.05.03 09:27:00	1953.87	valley	1556876820	2019.05.03 09:47:00	1957.23	peak	3.36	3.36	20
1556876820	2019.05.03 09:47:00	1957.23	peak	1556878080	2019.05.03 10:08:00	1956.20	valley	-1.03	1.03	21
1556878080	2019.05.03 10:08:00	1956.20	valley	1556880900	2019.05.03 10:55:00	1963.57	peak	7.37	7.37	47
1556880900	2019.05.03 10:55:00	1963.57	peak	1556881980	2019.05.03 11:13:00	1961.85	valley	-1.72	1.72	18
1556881980	2019.05.03 11:13:00	1961.85	valley	1556882760	2019.05.03 11:26:00	1962.99	peak	1.14	1.14	13
1556882760	2019.05.03 11:26:00	1962.99	peak	1556883480	2019.05.03 11:38:00	1962.35	valley	-0.64	0.64	12
1556883480	2019.05.03 11:38:00	1962.35	valley	1556884080	2019.05.03 11:48:00	1963.25	peak	0.90	0.90	10
1556884080	2019.05.03 11:48:00	1963.25	peak	1556884440	2019.05.03 11:54:00	1962.06	valley	-1.19	1.19	6
1556884440	2019.05.03 11:54:00	1962.06	valley	1556885160	2019.05.03 12:06:00	1964.05	peak	1.99	1.99	12
1556885160	2019.05.03 12:06:00	1964.05	peak	1556888460	2019.05.03 13:01:00	1961.40	valley	-2.65	2.65	55
1556888460	2019.05.03 13:01:00	1961.40	valley	1556889120	2019.05.03 13:12:00	1962.47	peak	1.07	1.07	11
1556889120	2019.05.03 13:12:00	1962.47	peak	1556889660	2019.05.03 13:21:00	1960.49	valley	-1.98	1.98	9
1556889660	2019.05.03 13:21:00	1960.49	valley	1556890560	2019.05.03 13:36:00	1963.80	peak	3.31	3.31	15
1556890560	2019.05.03 13:36:00	1963.80	peak	1556891400	2019.05.03 13:50:00	1961.48	valley	-2.32	2.32	14
1556891400	2019.05.03 13:50:00	1961.48	valley	1556893140	2019.05.03 14:19:00	1968.60	peak	7.12	7.12	29
1556893140	2019.05.03 14:19:00	1968.60	peak	1556893380	2019.05.03 14:23:00	1965.13	valley	-3.47	3.47	4
1556893380	2019.05.03 14:23:00	1965.13	valley	1556894160	2019.05.03 14:36:00	1966.55	peak	1.42	1.42	13
1556894160	2019.05.03 14:36:00	1966.55	peak	1556894880	2019.05.03 14:48:00	1964.08	valley	-2.47	2.47	12
1556894880	2019.05.03 14:48:00	1964.08	valley	1556895240	2019.05.03 14:54:00	1967.75	peak	3.67	3.67	6
1556895240	2019.05.03 14:54:00	1967.75	peak	1556896920	2019.05.03 15:22:00	1964.19	valley	-3.56	3.56	28
1556896920	2019.05.03 15:22:00	1964.19	valley	1556897760	2019.05.03 15:36:00	1967.61	peak	3.42	3.42	14
1556897760	2019.05.03 15:36:00	1967.61	peak	1556898900	2019.05.03 15:55:00	1965.00	valley	-2.61	2.61	19
1556898900	2019.05.03 15:55:00	1965.00	valley	1556899380	2019.05.03 16:03:00	1966.22	peak	1.22	1.22	8
1556899380	2019.05.03 16:03:00	1966.22	peak	1556899860	2019.05.03 16:11:00	1965.00	valley	-1.22	1.22	8
1556899860	2019.05.03 16:11:00	1965.00	valley	1556900940	2019.05.03 16:29:00	1967.26	peak	2.26	2.26	18
1556900940	2019.05.03 16:29:00	1967.26	peak	1556901660	2019.05.03 16:41:00	1964.33	valley	-2.93	2.93	12
1556901660	2019.05.03 16:41:00	1964.33	valley	1556902380	2019.05.03 16:53:00	1965.92	peak	1.59	1.59	12
1556902380	2019.05.03 16:53:00	1965.92	peak	1556903100	2019.05.03 17:05:00	1964.25	valley	-1.67	1.67	12
1556903100	2019.05.03 17:05:00	1964.25	valley	1556905260	2019.05.03 17:41:00	1968.18	peak	3.93	3.93	36
1556905260	2019.05.03 17:41:00	1968.18	peak	1556907240	2019.05.03 18:14:00	1963.38	valley	-4.80	4.80	33
1556907240	2019.05.03 18:14:00	1963.38	valley	1556908800	2019.05.03 18:40:00	1966.71	peak	3.33	3.33	26
1556908800	2019.05.03 18:40:00	1966.71	peak	1556911020	2019.05.03 19:17:00	1962.17	valley	-4.54	4.54	37
1556911020	2019.05.03 19:17:00	1962.17	valley	1556911920	2019.05.03 19:32:00	1964.68	peak	2.51	2.51	15
1556911920	2019.05.03 19:32:00	1964.68	peak	1556912280	2019.05.03 19:38:00	1962.55	valley	-2.13	2.13	6
1556912280	2019.05.03 19:38:00	1962.55	valley	1556913120	2019.05.03 19:52:00	1964.28	peak	1.73	1.73	14
1556913120	2019.05.03 19:52:00	1964.28	peak	1556913840	2019.05.03 20:04:00	1963.59	valley	-0.69	0.69	12
1556913840	2019.05.03 20:04:00	1963.59	valley	1556914140	2019.05.03 20:09:00	1964.67	peak	1.08	1.08	5
1556914140	2019.05.03 20:09:00	1964.67	peak	1556914920	2019.05.03 20:22:00	1960.18	valley	-4.49	4.49	13
